,dependency,doc_id,lemmatized,parent_id,sentence_id,tag,word,word_id
479,advcl,4.0,потребовать,4,5.0,VERB,потребовали,19
480,case,4.0,от,21,5.0,ADP,от,20
481,iobj,4.0,президент,19,5.0,NOUN,президента,21
482,dobj,4.0,сша,21,5.0,NOUN,США,22
483,dobj,4.0,дональд,19,5.0,NOUN,Дональда,23
484,nmod,4.0,трамп,23,5.0,NOUN,Трампа,24
485,xcomp,4.0,придерживаться,19,5.0,VERB,придерживаться,25
486,amod,4.0,парижский,27,5.0,ADJ,Парижского,26
487,dobj,4.0,соглашение,25,5.0,NOUN,соглашения,27
488,case,4.0,по,29,5.0,ADP,по,28
489,nmod,4.0,климат,27,5.0,NOUN,климату,29
490,punct,4.0,.,4,5.0,PUNCT,.,30
491,case,4.0,о,2,6.0,ADP,Об,1
492,nmod,4.0,это,8,6.0,NOUN,этом,2
493,case,4.0,в,4,6.0,ADP,в,3
494,nmod,4.0,конец,8,6.0,NOUN,конце,4
495,amod,4.0,первое,6,6.0,ADJ,первого,5
496,nmod,4.0,день,4,6.0,NOUN,дня,6
497,nmod,4.0,саммит,6,6.0,NOUN,саммита,7
498,ROOT,4.0,рассказать,0,6.0,VERB,рассказала,8
499,nsubj,4.0,канцлер,8,6.0,NOUN,канцлер,9
500,dobj,4.0,германия,9,6.0,NOUN,Германии,10
501,appos,4.0,ангел,9,6.0,NOUN,Ангела,11
502,name,4.0,меркель,11,6.0,NOUN,Меркель,12
503,punct,4.0,",",12,6.0,PUNCT,",",13
504,parataxis,4.0,передавать,8,6.0,VERB,передает,14
505,nsubj,4.0,dw,14,6.0,NOUN,DW,15
506,punct,4.0,.,8,6.0,PUNCT,.,16
507,advmod,4.0,также,3,7.0,ADV,Также,1
508,nsubj,4.0,меркель,3,7.0,NOUN,Меркель,2
509,ROOT,4.0,отметить,0,7.0,VERB,отметила,3
510,punct,4.0,",",3,7.0,PUNCT,",",4
511,mark,4.0,что,12,7.0,SCONJ,что,5
512,nsubj,4.0,обсуждение,12,7.0,NOUN,обсуждение,6
513,amod,4.0,торговый,10,7.0,ADJ,торговых,7
514,cc,4.0,и,7,7.0,CONJ,и,8
515,conj,4.0,климатический,7,7.0,ADJ,климатических,9
516,dobj,4.0,вопрос,6,7.0,NOUN,вопросов,10
517,cop,4.0,быть,12,7.0,AUX,было,11
518,advcl,4.0,противоречивый,3,7.0,ADJ,противоречивыми,12
519,cc,4.0,и,12,7.0,CONJ,и,13
520,conj,4.0,откровенный,12,7.0,ADJ,откровенными,14
521,punct,4.0,.,3,7.0,PUNCT,.,15
522,case,4.0,по,2,8.0,ADP,По,1
523,parataxis,4.0,слово,12,8.0,NOUN,словам,2
524,nmod,4.0,премьерминистр,2,8.0,NOUN,премьерминистра,3
525,dobj,4.0,италия,3,8.0,NOUN,Италии,4
526,appos,4.0,паоло,3,8.0,NOUN,Паоло,5
527,name,4.0,джентилонить,5,8.0,NOUN,Джентилони,6
528,punct,4.0,",",6,8.0,PUNCT,",",7
529,nsubj,4.0,трамп,12,8.0,NOUN,Трамп,8
530,case,4.0,по,10,8.0,ADP,по,9
531,nmod,4.0,итог,8,8.0,NOUN,итогу,10
532,nmod,4.0,саммит,10,8.0,NOUN,саммита,11
533,ROOT,4.0,отказаться,0,8.0,VERB,отказался,12
534,xcomp,4.0,поддерживать,12,8.0,VERB,поддерживать,13
535,amod,4.0,парижский,15,8.0,ADJ,Парижские,14
536,dobj,4.0,соглашение,13,8.0,NOUN,соглашения,15
537,case,4.0,по,17,8.0,ADP,по,16
538,nmod,4.0,климат,15,8.0,NOUN,климату,17
539,punct,4.0,.,12,8.0,PUNCT,.,18
540,nsubj,5.0,президент,5,0.0,NOUN,Президент,1
541,dobj,5.0,сша,1,0.0,NOUN,США,2
542,appos,5.0,дональд,1,0.0,NOUN,Дональд,3
543,name,5.0,трамп,3,0.0,NOUN,Трамп,4
544,ROOT,5.0,объявить,0,0.0,VERB,объявил,5
545,case,5.0,о,7,0.0,ADP,о,6
546,nmod,5.0,выход,5,0.0,NOUN,выходе,7
547,nmod,5.0,сша,7,0.0,NOUN,США,8
548,case,5.0,из,11,0.0,ADP,из,9
549,amod,5.0,парижский,11,0.0,ADJ,Парижского,10
550,dobj,5.0,соглашение,7,0.0,NOUN,соглашения,11
551,case,5.0,по,13,0.0,ADP,по,12
552,nmod,5.0,климат,11,0.0,NOUN,климату,13
553,punct,5.0,",",13,0.0,PUNCT,",",14
554,parataxis,5.0,сообщать,5,0.0,VERB,сообщают,15
555,amod,5.0,мировой,17,0.0,ADJ,мировые,16
556,nsubj,5.0,информагентство,15,0.0,NOUN,информагентства,17
557,punct,5.0,.,5,0.0,PUNCT,.,18
558,case,5.0,по,2,1.0,ADP,По,1
559,parataxis,5.0,слово,11,1.0,NOUN,словам,2
560,nmod,5.0,глава,2,1.0,NOUN,главы,3
561,amod,5.0,белый,5,1.0,ADJ,Белого,4
562,dobj,5.0,дом,3,1.0,NOUN,дома,5
563,punct,5.0,",",5,1.0,PUNCT,",",6
564,amod,5.0,дальнейший,8,1.0,ADJ,дальнейшие,7
565,nsubj,5.0,действие,11,1.0,NOUN,действия,8
566,nmod,5.0,вашингтон,8,1.0,NOUN,Вашингтона,9
567,aux,5.0,быть,11,1.0,AUX,будут,10
568,ROOT,5.0,зависеть,0,1.0,VERB,зависеть,11
569,case,5.0,от,13,1.0,ADP,от,12
570,dobj,5.0,тот,11,1.0,NOUN,того,13
571,punct,5.0,",",13,1.0,PUNCT,",",14
572,acl,5.0,смочь,13,1.0,VERB,смогут,15
573,advmod,5.0,ли,15,1.0,PART,ли,16
574,nsubj,5.0,они,15,1.0,PRON,они,17
575,xcomp,5.0,заключить,15,1.0,VERB,заключить,18
576,amod,5.0,справедливый,20,1.0,ADJ,справедливую,19
577,dobj,5.0,сделка,18,1.0,NOUN,сделку,20
578,punct,5.0,",",20,1.0,PUNCT,",",21
579,mark,5.0,поскольку,25,1.0,CONJ,поскольку,22
580,amod,5.0,нынешний,24,1.0,ADJ,нынешнее,23
581,nsubj,5.0,соглашение,25,1.0,NOUN,соглашение,24
582,advcl,5.0,ставить,18,1.0,VERB,ставит,25
583,dobj,5.0,сша,25,1.0,NOUN,США,26
584,case,5.0,в,29,1.0,ADP,в,27
585,amod,5.0,невыгодный,29,1.0,ADJ,невыгодное,28
586,nmod,5.0,положение,25,1.0,NOUN,положение,29
587,punct,5.0,.,11,1.0,PUNCT,.,30
588,case,5.0,по,2,2.0,ADP,По,1
589,parataxis,5.0,слово,6,2.0,NOUN,словам,2
590,nmod,5.0,трамп,2,2.0,NOUN,Трампа,3
591,punct,5.0,",",3,2.0,PUNCT,",",4
592,nsubj,5.0,сша,6,2.0,NOUN,США,5
593,ROOT,5.0,мочь,0,2.0,VERB,могли,6
594,xcomp,5.0,потерять,6,2.0,VERB,потерять,7
595,case,5.0,около,14,2.0,ADP,около,8
596,compound,5.0,2,12,2.0,NUM,2,9
597,punct,5.0,",",9,2.0,PUNCT,",",10
598,conj,5.0,7,9,2.0,NUM,7,11
599,nummod:gov,5.0,миллион,14,2.0,NOUN,миллиона,12
600,amod,5.0,рабочий,14,2.0,ADJ,рабочих,13
601,nmod,5.0,место,7,2.0,NOUN,мест,14
602,case,5.0,к,17,2.0,ADP,к,15
603,amod,5.0,2025,17,2.0,NUM,2025,16
604,nmod,5.0,год,14,2.0,NOUN,году,17
605,case,5.0,изз,20,2.0,ADP,изза,18
606,amod,5.0,парижский,20,2.0,ADJ,Парижского,19
607,nmod,5.0,соглашение,14,2.0,NOUN,соглашения,20
608,punct,5.0,.,6,2.0,PUNCT,.,21
609,case,5.0,при,2,3.0,ADP,При,1
610,nmod,5.0,это,4,3.0,NOUN,этом,2
611,nsubj,5.0,трамп,4,3.0,NOUN,Трамп,3
612,ROOT,5.0,пообещать,0,3.0,VERB,пообещал,4
613,punct,5.0,",",4,3.0,PUNCT,",",5
614,mark,5.0,что,8,3.0,SCONJ,что,6
615,nsubj,5.0,сша,8,3.0,NOUN,США,7
616,advcl,5.0,остаться,4,3.0,VERB,останутся,8
617,amod,5.0,мировой,10,3.0,ADJ,мировым,9
618,nmod,5.0,лидер,8,3.0,NOUN,лидером,10
619,case,5.0,в,12,3.0,ADP,в,11
620,nmod,5.0,вопрос,10,3.0,NOUN,вопросах,12
621,dobj,5.0,защита,12,3.0,NOUN,защиты,13
622,amod,5.0,окружающий,15,3.0,VERB,окружающей,14
623,dobj,5.0,среда,13,3.0,NOUN,среды,15
624,punct,5.0,.,4,3.0,PUNCT,.,16
625,nsubj,5.0,лидер,8,4.0,NOUN,Лидеры,1
626,nmod,5.0,g7,1,4.0,VERB,G7,2
627,case,5.0,в,4,4.0,ADP,в,3
628,nmod,5.0,ход,2,4.0,NOUN,ходе,4
629,nmod,5.0,саммит,4,4.0,NOUN,саммита,5
630,case,5.0,в,7,4.0,ADP,в,6
631,nmod,5.0,италия,5,4.0,NOUN,Италии,7
632,ROOT,5.0,попытаться,0,4.0,VERB,попытались,8
633,case,5.0,среди,10,4.0,ADP,среди,9
634,nmod,5.0,прочее,8,4.0,ADJ,прочего,10
635,xcomp,5.0,достигнуть,8,4.0,VERB,достичь,11
636,dobj,5.0,единство,11,4.0,NOUN,единства,12
637,case,5.0,по,14,4.0,ADP,по,13
638,nmod,5.0,вопрос,12,4.0,NOUN,вопросу,14
639,dobj,5.0,борьба,14,4.0,NOUN,борьбы,15
640,case,5.0,с,17,4.0,ADP,с,16
641,dobj,5.0,изменение,15,4.0,NOUN,изменениями,17
642,dobj,5.0,климат,17,4.0,NOUN,климата,18
643,punct,5.0,",",18,4.0,PUNCT,",",19
644,advmod,5.0,однако,27,4.0,ADV,однако,20
645,case,5.0,в,23,4.0,ADP,в,21
646,amod,5.0,итоговый,23,4.0,ADJ,итоговой,22
647,nmod,5.0,декларация,27,4.0,NOUN,декларации,23
648,nsubjpass,5.0,27,27,4.0,NUM,27,24
649,nmod,5.0,май,24,4.0,NOUN,мая,25
650,auxpass,5.0,быть,27,4.0,AUX,были,26
651,conj,5.0,вынудить,8,4.0,VERB,вынуждены,27
652,dep,5.0,признать,27,4.0,VERB,признать,28
653,det,5.0,свой,30,4.0,DET,свое,29
654,dobj,5.0,поражение,28,4.0,NOUN,поражение,30
655,dobj,5.0,изз,30,4.0,NOUN,изза,31
656,nmod,5.0,позиция,30,4.0,NOUN,позиции,32
657,nmod,5.0,сша,32,4.0,NOUN,США,33
658,punct,5.0,",",33,4.0,PUNCT,",",34
659,nsubj,5.0,который,37,4.0,ADJ,которые,35
660,neg,5.0,не,37,4.0,PART,не,36
661,acl:relcl,5.0,присоединиться,30,4.0,VERB,присоединились,37
662,case,5.0,к,39,4.0,ADP,к,38
663,dobj,5.0,консенсус,37,4.0,NOUN,консенсусу,39
664,punct,5.0,.,8,4.0,PUNCT,.,40
665,amod,5.0,парижский,2,5.0,ADJ,Парижское,1
666,nsubj,5.0,соглашение,18,5.0,NOUN,соглашение,2
667,case,5.0,по,4,5.0,ADP,по,3
668,nmod,5.0,климат,2,5.0,NOUN,климату,4
669,amod,5.0,первое,8,5.0,ADJ,первое,5
670,amod,5.0,глобальный,8,5.0,ADJ,глобальное,6
671,amod,5.0,климатический,8,5.0,ADJ,климатическое,7
672,appos,5.0,соглашение,2,5.0,NOUN,соглашение,8
673,punct,5.0,",",8,5.0,PUNCT,",",9
674,amod,5.0,подписать,8,5.0,VERB,подписанное,10
675,nummod,5.0,194,12,5.0,NUM,194,11
676,nmod:agent,5.0,страна,10,5.0,NOUN,странами,12
677,case,5.0,в,14,5.0,ADP,в,13
678,nmod,5.0,декабрь,10,5.0,NOUN,декабре,14
679,amod,5.0,2015,16,5.0,NUM,2015,15
680,nmod,5.0,год,14,5.0,NOUN,года,16
681,punct,5.0,",",16,5.0,PUNCT,",",17
682,ROOT,5.0,определять,0,5.0,VERB,определяет,18
683,amod,5.0,мировой,20,5.0,ADJ,мировой,19
684,dobj,5.0,план,18,5.0,NOUN,план,20
685,dobj,5.0,действие,20,5.0,NOUN,действий,21
686,case,5.0,по,23,5.0,ADP,по,22
687,nmod,5.0,сдерживание,21,5.0,NOUN,сдерживанию,23
688,amod,5.0,глобальный,25,5.0,ADJ,глобального,24
689,dobj,5.0,потепление,23,5.0,NOUN,потепления,25
690,punct,5.0,.,18,5.0,PUNCT,.,26
691,nsubj,5.0,оно,3,6.0,PRON,Оно,1
692,neg,5.0,не,3,6.0,PART,не,2
693,ROOT,5.0,предполагать,0,6.0,VERB,предполагает,3
694,dobj,5.0,отказ,3,6.0,NOUN,отказа,4
695,case,5.0,от,7,6.0,ADP,от,5
696,amod,5.0,ископаемое,7,6.0,ADJ,ископаемого,6
697,dobj,5.0,топливо,4,6.0,NOUN,топлива,7
698,cc,5.0,и,7,6.0,CONJ,и,8
699,conj,5.0,ограничение,7,6.0,NOUN,ограничения,9
700,dobj,5.0,выброс,9,6.0,NOUN,выбросов,10
701,amod,5.0,углекислый,12,6.0,ADJ,углекислого,11
702,dobj,5.0,газа,10,6.0,NOUN,газа,12
703,punct,5.0,.,3,6.0,PUNCT,.,13
704,advmod,5.0,однако,4,7.0,ADV,Однако,1
705,det,5.0,весь,3,7.0,DET,все,2
706,nsubj,5.0,сторона,4,7.0,NOUN,стороны,3
707,ROOT,5.0,должный,0,7.0,ADJ,должны,4
708,dep,5.0,принять,4,7.0,VERB,принять,5
709,dobj,5.0,мера,5,7.0,NOUN,меры,6
710,case,5.0,по,8,7.0,ADP,по,7
711,dobj,5.0,снижение,6,7.0,NOUN,снижению,8
712,dobj,5.0,выброс,8,7.0,NOUN,выбросов,9
713,punct,5.0,",",9,7.0,PUNCT,",",10
714,amod,5.0,технологический,12,7.0,ADJ,технологическому,11
715,conj,5.0,перевооружение,8,7.0,NOUN,перевооружению,12
716,cc,5.0,и,8,7.0,CONJ,и,13
717,conj,5.0,адаптация,8,7.0,NOUN,адаптации,14
718,case,5.0,к,16,7.0,ADP,к,15
719,nmod,5.0,изменение,14,7.0,NOUN,изменениям,16
720,dobj,5.0,климат,16,7.0,NOUN,климата,17
721,punct,5.0,.,4,7.0,PUNCT,.,18
722,nsubj,6.0,предприниматель,4,0.0,NOUN,Предприниматель,1
723,appos,6.0,илона,1,0.0,NOUN,Илон,2
724,name,6.0,маск,2,0.0,NOUN,Маск,3
725,ROOT,6.0,заявить,0,0.0,VERB,заявил,4
726,punct,6.0,",",4,0.0,PUNCT,",",5
727,mark,6.0,что,7,0.0,SCONJ,что,6
728,advcl,6.0,намеренный,4,0.0,ADJ,намерен,7
729,dep,6.0,выйти,7,0.0,VERB,выйти,8
730,case,6.0,из,11,0.0,ADP,из,9
731,amod,6.0,экспертный,11,0.0,ADJ,экспертных,10
732,dobj,6.0,совет,8,0.0,NOUN,советов,11
733,case,6.0,при,13,0.0,ADP,при,12
734,nmod,6.0,президент,8,0.0,NOUN,президенте,13
735,dobj,6.0,сша,13,0.0,NOUN,США,14
736,nsubj,6.0,дональд,7,0.0,NOUN,Дональде,15
737,dobj,6.0,трамп,15,0.0,NOUN,Трампе,16
738,punct,6.0,",",16,0.0,PUNCT,",",17
739,mark,6.0,если,20,0.0,SCONJ,если,18
740,nsubj,6.0,тот,20,0.0,NOUN,тот,19
741,advcl,6.0,отказаться,7,0.0,VERB,откажется,20
742,case,6.0,от,22,0.0,ADP,от,21
743,dobj,6.0,участие,20,0.0,NOUN,участия,22
744,nmod,6.0,страна,22,0.0,NOUN,страны,23
745,case,6.0,в,26,0.0,ADP,в,24
746,amod,6.0,парижский,26,0.0,ADJ,Парижском,25
747,nmod,6.0,соглашение,22,0.0,NOUN,соглашении,26
748,case,6.0,по,28,0.0,ADP,по,27
749,dobj,6.0,изменение,26,0.0,NOUN,изменению,28
750,dobj,6.0,климат,28,0.0,NOUN,климата,29
751,punct,6.0,.,4,0.0,PUNCT,.,30
752,case,6.0,о,2,1.0,ADP,Об,1
753,nmod,6.0,это,6,1.0,NOUN,этом,2
754,advmod,6.0,накануне,6,1.0,ADV,накануне,3
755,nsubj,6.0,илона,6,1.0,NOUN,Илон,4
756,name,6.0,маск,4,1.0,NOUN,Маск,5
757,ROOT,6.0,написать,0,1.0,VERB,написал,6
758,case,6.0,в,9,1.0,ADP,в,7
759,det,6.0,свой,9,1.0,DET,своем,8
760,nmod,6.0,аккаунт,6,1.0,NOUN,аккаунте,9
761,case,6.0,в,11,1.0,ADP,в,10
762,nmod,6.0,twitter,9,1.0,NOUN,Twitter,11
763,punct,6.0,.,6,1.0,PUNCT,.,12
764,nsubj,6.0,глава,6,2.0,NOUN,Глава,1
765,dobj,6.0,компания,1,2.0,NOUN,компаний,2
766,nmod,6.0,tesla,2,2.0,NOUN,Tesla,3
767,cc,6.0,и,3,2.0,CONJ,и,4
768,conj,6.0,spacex,3,2.0,NOUN,SpaceX,5
769,ROOT,6.0,добавить,0,2.0,VERB,добавил,6
770,punct,6.0,",",6,2.0,PUNCT,",",7
771,mark,6.0,что,9,2.0,SCONJ,что,8
772,advcl,6.0,сделать,6,2.0,VERB,сделал,9
773,dobj,6.0,весь,9,2.0,NOUN,все,10
774,amod,6.0,возможный,10,2.0,ADJ,возможное,11
775,punct,6.0,",",11,2.0,PUNCT,",",12
776,mark,6.0,чтобы,14,2.0,SCONJ,чтобы,13
777,advcl,6.0,убедить,9,2.0,VERB,убедить,14
778,dobj,6.0,президент,14,2.0,NOUN,президента,15
779,neg,6.0,не,17,2.0,PART,не,16
780,xcomp,6.0,выходить,14,2.0,VERB,выходить,17
781,case,6.0,из,19,2.0,ADP,из,18
782,dobj,6.0,соглашение,17,2.0,NOUN,соглашения,19
783,punct,6.0,.,6,2.0,PUNCT,.,20
784,mark,6.0,если,4,3.0,SCONJ,Если,1
785,nsubj,6.0,дональд,4,3.0,NOUN,Дональд,2
786,appos,6.0,трамп,2,3.0,NOUN,Трамп,3
787,advcl,6.0,принять,11,3.0,VERB,примет,4
788,amod,6.0,обратный,6,3.0,ADJ,обратное,5
789,dobj,6.0,решение,4,3.0,NOUN,решение,6
790,punct,6.0,",",6,3.0,PUNCT,",",7
791,nsubjpass,6.0,илона,11,3.0,NOUN,Илон,8
792,appos,6.0,маск,8,3.0,NOUN,Маск,9
793,auxpass,6.0,быть,11,3.0,AUX,будет,10
794,ROOT,6.0,вынужденный,0,3.0,VERB,вынужден,11
795,dep,6.0,покинуть,11,3.0,VERB,покинуть,12
796,dobj,6.0,совет,12,3.0,NOUN,советы,13
797,punct,6.0,.,11,3.0,PUNCT,.,14
798,parataxis,6.0,отметить,5,4.0,VERB,Отметим,1
799,punct,6.0,",",1,4.0,PUNCT,",",2
800,nsubj,6.0,илона,5,4.0,NOUN,Илон,3
801,appos,6.0,маск,3,4.0,NOUN,Маск,4
802,ROOT,6.0,состоять,0,4.0,VERB,состоит,5
803,case,6.0,в,8,4.0,ADP,в,6
804,nummod,6.0,два,8,4.0,NUM,двух,7
805,nmod,6.0,совет,5,4.0,NOUN,советах,8
806,case,6.0,при,10,4.0,ADP,при,9
807,nmod,6.0,президент,8,4.0,NOUN,президенте,10
808,dobj,6.0,сша,10,4.0,NOUN,США,11
809,punct,6.0,",",11,4.0,PUNCT,",",12
810,nsubj,6.0,один,16,4.0,ADJ,один,13
811,case,6.0,из,15,4.0,ADP,из,14
812,nmod,6.0,который,13,4.0,ADJ,которых,15
813,acl:relcl,6.0,заниматься,11,4.0,VERB,занимается,16
814,dobj,6.0,вопрос,16,4.0,NOUN,вопросами,17
815,dobj,6.0,бизнес,17,4.0,NOUN,бизнеса,18
816,punct,6.0,",",18,4.0,PUNCT,",",19
817,parataxis,6.0,другой,8,4.0,ADJ,другой,20
818,punct,6.0,–,20,4.0,PUNCT,–,21
819,nmod,6.0,создание,20,4.0,NOUN,созданием,22
820,amod,6.0,рабочий,24,4.0,ADJ,рабочих,23
821,dobj,6.0,место,22,4.0,NOUN,мест,24
822,punct,6.0,.,5,4.0,PUNCT,.,25
823,advmod,6.0,ранее,4,5.0,ADV,Ранее,1
824,amod,6.0,американский,3,5.0,ADJ,американский,2
825,nsubj,6.0,лидер,4,5.0,NOUN,лидер,3
826,ROOT,6.0,пообещать,0,5.0,VERB,пообещал,4
827,xcomp,6.0,определиться,4,5.0,VERB,определиться,5
828,case,6.0,с,7,5.0,ADP,с,6
829,dobj,6.0,решение,5,5.0,NOUN,решением,7
830,punct,6.0,",",7,5.0,PUNCT,",",8
831,conj,6.0,остаться,4,5.0,VERB,останутся,9
832,advmod,6.0,ли,9,5.0,PART,ли,10
833,nsubj,6.0,сша,9,5.0,NOUN,США,11
834,case,6.0,в,14,5.0,ADP,в,12
835,amod,6.0,парижский,14,5.0,ADJ,Парижском,13
836,nmod,6.0,соглашение,9,5.0,NOUN,соглашении,14
837,punct,6.0,",",14,5.0,PUNCT,",",15
838,case,6.0,на,18,5.0,ADP,на,16
839,det,6.0,этот,18,5.0,DET,этой,17
840,conj,6.0,неделя,14,5.0,NOUN,неделе,18
841,punct,6.0,.,4,5.0,PUNCT,.,19
842,advmod,6.0,однако,4,6.0,ADV,Однако,1
843,nsubj,6.0,ряд,4,6.0,NOUN,ряд,2
844,nmod,6.0,сми,2,6.0,NOUN,СМИ,3
845,ROOT,6.0,сообщить,0,6.0,VERB,сообщили,4
846,punct,6.0,",",4,6.0,PUNCT,",",5
847,mark,6.0,что,10,6.0,SCONJ,что,6
848,dobj,6.0,дональд,10,6.0,NOUN,Дональд,7
849,nsubj,6.0,трамп,10,6.0,NOUN,Трамп,8
850,advmod,6.0,уже,10,6.0,ADV,уже,9
851,advcl,6.0,решить,4,6.0,VERB,решил,10
852,xcomp,6.0,выйти,10,6.0,VERB,выйти,11
853,case,6.0,из,13,6.0,ADP,из,12
854,dobj,6.0,договор,11,6.0,NOUN,договора,13
855,punct,6.0,.,4,6.0,PUNCT,.,14
856,amod,6.0,парижский,2,7.0,ADJ,Парижское,1
857,nsubj,6.0,соглашение,9,7.0,NOUN,соглашение,2
858,punct,6.0,",",2,7.0,PUNCT,",",3
859,amod,6.0,подписать,2,7.0,VERB,подписанное,4
860,case,6.0,в,7,7.0,ADP,в,5
861,amod,6.0,2015,7,7.0,NUM,2015,6
862,nmod,6.0,год,4,7.0,NOUN,году,7
863,punct,6.0,",",7,7.0,PUNCT,",",8
864,ROOT,6.0,предполагать,0,7.0,VERB,предполагает,9
865,dobj,6.0,принятие,9,7.0,NOUN,принятие,10
866,dobj,6.0,мера,10,7.0,NOUN,мер,11
867,case,6.0,по,13,7.0,ADP,по,12
868,dobj,6.0,сдерживание,11,7.0,NOUN,сдерживанию,13
869,amod,6.0,глобальный,15,7.0,ADJ,глобального,14
870,dobj,6.0,потепление,13,7.0,NOUN,потепления,15
871,punct,6.0,.,9,7.0,PUNCT,.,16
872,nsubj,7.0,президент,7,0.0,NOUN,Президент,1
873,dobj,7.0,сша,1,0.0,NOUN,США,2
874,appos,7.0,дональд,1,0.0,NOUN,Дональд,3
875,dobj,7.0,трамп,3,0.0,NOUN,Трамп,4
876,nmod,7.0,1,4,0.0,NUM,1,5
877,nmod,7.0,июнь,5,0.0,NOUN,июня,6
878,ROOT,7.0,объявить,0,0.0,VERB,объявил,7
879,case,7.0,о,9,0.0,ADP,о,8
880,nmod,7.0,выход,7,0.0,NOUN,выходе,9
881,nmod,7.0,сша,9,0.0,NOUN,США,10
882,case,7.0,из,13,0.0,ADP,из,11
883,amod,7.0,парижский,13,0.0,ADJ,Парижского,12
884,dobj,7.0,соглашение,9,0.0,NOUN,соглашения,13
885,case,7.0,по,15,0.0,ADP,по,14
886,nmod,7.0,климат,13,0.0,NOUN,климату,15
887,punct,7.0,",",15,0.0,PUNCT,",",16
888,parataxis,7.0,передавать,7,0.0,VERB,передает,17
