,dependency,doc_id,lemmatized,parent_id,pol,sentence_id,tag,word,word_id
419,punct,1.0,",",7,0.0,14.0,PUNCT,",",8
420,case,1.0,в,10,0.0,14.0,ADP,в,9
421,conj,1.0,частность,7,0.0,14.0,NOUN,частности,10
422,punct,1.0,",",10,0.0,14.0,PUNCT,",",11
423,conj,1.0,предприятие,7,0.0,14.0,NOUN,предприятий,12
424,dobj,1.0,ринат,12,0.0,14.0,NOUN,Рината,13
425,nmod,1.0,ахметов,13,0.0,14.0,NOUN,Ахметова,14
426,punct,1.0,),14,0.0,14.0,PUNCT,),15
427,punct,1.0,—,14,0.0,14.0,PUNCT,—,16
428,case,1.0,на,18,0.0,14.0,ADP,на,17
429,dobj,1.0,предприятие,13,0.0,14.0,NOUN,предприятия,18
430,ROOT,1.0,назначаюь,0,0.0,14.0,VERB,назначаюь,19
431,amod,1.0,новый,22,0.0,14.0,ADJ,новую,20
432,amod,1.0,внешний,22,0.0,14.0,ADJ,внешнюю,21
433,dobj,1.0,администрация,19,0.0,14.0,NOUN,администрацию,22
434,punct,1.0,.,19,0.0,14.0,PUNCT,.,23
435,amod,1.0,внешний,2,0.0,15.0,ADJ,Внешний,1
436,nsubj,1.0,администратор,4,0.0,15.0,NOUN,администратор,2
437,cop,1.0,быть,4,0.0,15.0,AUX,будет,3
438,ROOT,1.0,один,0,0.0,15.0,ADJ,один,4
439,case,1.0,для,6,0.0,15.0,ADP,для,5
440,nmod,1.0,днр,4,0.0,15.0,NOUN,ДНР,6
441,nsubj,1.0,это,8,0.0,15.0,NOUN,это,7
442,conj,1.0,зао,4,0.0,15.0,NOUN,ЗАО,8
443,appos,1.0,внешторгсервис,8,0.0,15.0,NOUN,Внешторгсервис,9
444,punct,1.0,",",9,0.0,15.0,PUNCT,",",10
445,case,1.0,для,12,0.0,15.0,ADP,для,11
446,nmod,1.0,лнр,14,0.0,15.0,NOUN,ЛНР,12
447,punct,1.0,—,12,0.0,15.0,PUNCT,—,13
448,conj,1.0,организация,4,0.0,15.0,NOUN,организация,14
449,case,1.0,с,19,0.0,15.0,ADP,с,15
450,advmod,1.0,точно,17,0.0,15.0,ADV,точно,16
451,amod,1.0,такой,19,0.0,15.0,ADJ,таким,17
452,advmod,1.0,же,17,0.0,15.0,PART,же,18
453,nmod,1.0,название,14,0.0,15.0,NOUN,названием,19
454,punct,1.0,.,4,0.0,15.0,PUNCT,.,20
455,ROOT,1.0,.,0,0.0,16.0,PUNCT,.,1
456,ROOT,1.0,.,0,0.0,17.0,PUNCT,.,1
457,dobj,1.0,шахта,4,0.0,18.0,NOUN,Шахту,1
458,advmod,1.0,засядько,4,0.0,18.0,ADV,Засядько,2
459,advmod,1.0,всегда,4,0.0,18.0,ADV,всегда,3
460,ROOT,1.0,охранять,0,0.0,18.0,VERB,охраняли,4
461,case,1.0,кроме,7,0.0,18.0,ADP,кроме,5
462,amod,1.0,собственный,7,0.0,18.0,ADJ,собственной,6
463,nmod,1.0,охрана,4,0.0,18.0,NOUN,охраны,7
464,amod,1.0,вооружённый,9,0.0,18.0,ADJ,вооруженные,8
465,nsubj,1.0,ополченец,4,0.0,18.0,NOUN,ополченцы,9
466,nmod,1.0,бригада,9,0.0,18.0,NOUN,бригады,10
467,appos,1.0,восток,10,0.0,18.0,NOUN,Восток,11
468,punct,1.0,.,4,0.0,18.0,PUNCT,.,12
469,det,1.0,никакой,2,0.0,19.0,DET,Никаких,1
470,nsubj,1.0,объявление,9,0.0,19.0,NOUN,объявлений,2
471,case,1.0,с,4,0.0,19.0,ADP,с,3
472,nmod,1.0,утро,9,0.0,19.0,NOUN,утра,4
473,case,1.0,по,6,0.0,19.0,ADP,по,5
474,nmod,1.0,шахта,9,0.0,19.0,NOUN,шахте,6
475,advmod,1.0,ещё,9,0.0,19.0,ADV,еще,7
476,neg,1.0,не,9,0.0,19.0,PART,не,8
477,ROOT,1.0,быть,0,0.0,19.0,VERB,было,9
478,punct,1.0,",",9,0.0,19.0,PUNCT,",",10
479,punct,1.0,–,9,0.0,19.0,PUNCT,–,11
480,parataxis,1.0,рассказывать,9,0.0,19.0,VERB,рассказывает,12
481,nsubj,1.0,мк,12,0.0,19.0,NOUN,МК,13
482,appos,1.0,шахтёр,13,0.0,19.0,NOUN,шахтер,14
483,name,1.0,андрей,14,0.0,19.0,NOUN,Андрей,15
484,punct,1.0,.,9,0.0,19.0,PUNCT,.,16
485,ROOT,1.0,–,0,0.0,20.0,PUNCT,–,1
486,cc,1.0,но,1,0.0,20.0,CONJ,Но,2
487,conj,1.0,охрана,1,0.0,20.0,NOUN,охрана,3
488,amod,1.0,усиленный,3,0.0,20.0,VERB,усиленная,4
489,punct,1.0,",",4,0.0,20.0,PUNCT,",",5
490,cc,1.0,как,4,0.0,20.0,SCONJ,как,6
491,case,1.0,перед,8,0.0,20.0,ADP,перед,7
492,advmod,1.0,приезд,4,0.0,20.0,NOUN,приездом,8
493,nmod,1.0,звягильский,8,0.0,20.0,ADJ,Звягильского,9
494,punct,1.0,.,1,0.0,20.0,PUNCT,.,10
495,nsubj,1.0,ребята,2,0.0,21.0,NOUN,Ребята,1
496,ROOT,1.0,шутить,0,0.0,21.0,VERB,шутят,2
497,punct,1.0,–,2,0.0,21.0,PUNCT,–,3
498,nmod,1.0,раз,9,0.0,21.0,NOUN,раз,4
499,nmod,1.0,фима,4,0.0,21.0,NOUN,Фима,5
500,nummod,1.0,два,7,0.0,21.0,NUM,два,6
501,nmod,1.0,год,9,0.0,21.0,NOUN,года,7
502,nmod,1.0,охрана,9,0.0,21.0,NOUN,охране,8
503,xcomp,1.0,платить,2,0.0,21.0,VERB,платил,9
504,punct,1.0,",",9,0.0,21.0,PUNCT,",",10
505,cc,1.0,то,9,0.0,21.0,CONJ,то,11
506,advmod,1.0,пусть,14,0.0,21.0,PART,пусть,12
507,nsubj,1.0,он,14,0.0,21.0,PRON,он,13
508,conj,1.0,вопрос,9,0.0,21.0,NOUN,вопросы,14
509,cc,1.0,и,9,0.0,21.0,CONJ,и,15
510,conj,1.0,разруливать,9,0.0,21.0,VERB,разруливает,16
511,case,1.0,с,18,0.0,21.0,ADP,с,17
512,nmod,1.0,национализация,16,0.0,21.0,NOUN,национализацией,18
513,punct,1.0,!,18,0.0,21.0,PUNCT,!,19
514,nsubj,1.0,мы,21,0.0,21.0,PRON,Мы,20
515,parataxis,1.0,прогуливаться,9,0.0,21.0,VERB,прогуливаемся,21
516,case,1.0,мимо,23,0.0,21.0,ADP,мимо,22
517,dobj,1.0,шахтоуправление,21,0.0,21.0,NOUN,шахтоуправления,23
518,cc,1.0,и,23,0.0,21.0,CONJ,и,24
519,amod,1.0,фирменный,26,0.0,21.0,ADJ,фирменного,25
520,conj,1.0,магазин,23,0.0,21.0,NOUN,магазина,26
521,conj,1.0,шахта,21,0.0,21.0,NOUN,шахты,27
522,nmod,1.0,имя,27,0.0,21.0,NOUN,имени,28
523,nmod,1.0,засядько,28,0.0,21.0,ADV,Засядько,29
524,punct,1.0,.,2,0.0,21.0,PUNCT,.,30
525,nsubjpass,1.0,магазин,2,0.0,22.0,NOUN,Магазин,1
526,ROOT,1.0,заколотить,0,0.0,22.0,VERB,заколочен,2
527,punct,1.0,.,2,0.0,22.0,PUNCT,.,3
528,case,1.0,в,2,0.0,23.0,ADP,В,1
529,nmod,1.0,крыша,3,0.0,23.0,NOUN,крышу,2
530,ROOT,1.0,прилететь,0,0.0,23.0,VERB,прилетел,3
531,nsubj,1.0,снаряд,3,0.0,23.0,NOUN,снаряд,4
532,punct,1.0,",",4,0.0,23.0,PUNCT,",",5
533,cc,1.0,и,3,0.0,23.0,CONJ,и,6
534,advmod,1.0,дом,9,0.0,23.0,ADV,дома,7
535,advmod,1.0,вокруг,9,0.0,23.0,ADV,вокруг,8
536,conj,1.0,побить,3,0.0,23.0,VERB,побило,9
537,punct,1.0,",",9,0.0,23.0,PUNCT,",",10
538,case,1.0,в,12,0.0,23.0,ADP,в,11
539,nmod,1.0,шахта,16,0.0,23.0,NOUN,шахту,12
540,nmod,1.0,снаряд,12,0.0,23.0,NOUN,снарядов,13
541,nummod,1.0,восемь,12,0.0,23.0,NUM,восемь,14
542,advmod,1.0,тоже,16,0.0,23.0,PART,тоже,15
543,conj,1.0,залететь,3,0.0,23.0,VERB,залетело,16
544,advmod,1.0,буднично,16,0.0,23.0,ADV,буднично,17
545,parataxis,1.0,пояснять,16,0.0,23.0,VERB,поясняет,18
546,nsubj,1.0,андрей,18,0.0,23.0,NOUN,Андрей,19
547,punct,1.0,.,3,0.0,23.0,PUNCT,.,20
548,nsubj,1.0,фото,12,0.0,24.0,NOUN,фото,1
549,appos,1.0,дмитрий,1,0.0,24.0,NOUN,Дмитрий,2
550,name,1.0,дурнеть,2,0.0,24.0,NOUN,Дурнев,3
551,amod,1.0,больший,5,0.0,24.0,ADJ,Больших,4
552,dobj,1.0,проблема,3,0.0,24.0,NOUN,проблем,5
553,case,1.0,в,7,0.0,24.0,ADP,в,6
554,nmod,1.0,переход,12,0.0,24.0,NOUN,переходе,7
555,case,1.0,под,10,0.0,24.0,ADP,под,8
556,amod,1.0,русский,10,0.0,24.0,ADJ,русских,9
557,nmod,1.0,шахтёр,7,0.0,24.0,NOUN,шахтер,10
558,neg,1.0,не,12,0.0,24.0,PART,не,11
559,ROOT,1.0,видеть,0,0.0,24.0,VERB,видит,12
560,punct,1.0,.,12,0.0,24.0,PUNCT,.,13
561,nsubj,1.0,человек,2,0.0,25.0,NOUN,Люди,1
562,ROOT,1.0,жить,0,0.0,25.0,VERB,живут,2
563,amod,1.0,один,4,0.0,25.0,ADJ,одним,3
564,nmod,1.0,днём,2,0.0,25.0,NOUN,днем,4
565,punct,1.0,",",4,0.0,25.0,PUNCT,",",5
566,punct,1.0,–,4,0.0,25.0,PUNCT,–,6
567,parataxis,1.0,пояснять,2,0.0,25.0,VERB,поясняет,7
568,nsubj,1.0,он,7,0.0,25.0,PRON,он,8
569,punct,1.0,.,2,0.0,25.0,PUNCT,.,9
570,ROOT,1.0,–,0,0.0,26.0,PUNCT,–,1
571,case,1.0,у,3,0.0,26.0,ADP,У,2
572,nmod,1.0,мы,1,0.0,26.0,PRON,нас,3
573,amod,1.0,средний,5,0.0,26.0,ADJ,средние,4
574,nsubj,1.0,зарплата,1,0.0,26.0,NOUN,зарплаты,5
575,case,1.0,в,7,0.0,26.0,ADP,в,6
576,nmod,1.0,проходка,5,0.0,26.0,NOUN,проходке,7
577,case,1.0,около,11,0.0,26.0,ADP,около,8
578,compound,1.0,6,10,0.0,26.0,NUM,6,9
579,nummod:gov,1.0,тысяча,11,0.0,26.0,NOUN,тысяч,10
580,nmod,1.0,гривна,7,0.0,26.0,NOUN,гривен,11
581,punct,1.0,.,1,0.0,26.0,PUNCT,.,12
582,ROOT,1.0,год,0,0.0,27.0,NOUN,Год,1
583,advmod,1.0,назад,1,0.0,27.0,ADV,назад,2
584,case,1.0,при,4,0.0,27.0,ADP,при,3
585,nmod,1.0,курс,1,0.0,27.0,NOUN,курсе,4
586,nummod:entity,1.0,2,4,0.0,27.0,NUM,2,5
587,punct,1.0,.,1,0.0,27.0,PUNCT,.,6
588,neg,1.0,8,2,0.0,28.0,NUM,8,1
589,nsubj,1.0,это,4,0.0,28.0,NOUN,это,2
590,cop,1.0,быть,4,0.0,28.0,AUX,было,3
591,ROOT,1.0,16,0,0.0,28.0,NUM,16,4
592,nummod,1.0,800,6,0.0,28.0,NUM,800,5
593,nmod,1.0,рубль,4,0.0,28.0,NOUN,рублей,6
594,punct,1.0,",",6,0.0,28.0,PUNCT,",",7
595,advmod,1.0,сейчас,11,0.0,28.0,ADV,сейчас,8
596,nsubj,1.0,курс,11,0.0,28.0,NOUN,курс,9
597,nmod,1.0,гривна,9,0.0,28.0,ADJ,гривны,10
598,conj,1.0,упасть,4,0.0,28.0,VERB,упал,11
599,cc,1.0,и,4,0.0,28.0,CONJ,и,12
600,nsubj,1.0,это,14,0.0,28.0,NOUN,это,13
601,conj,1.0,12,4,0.0,28.0,NUM,12,14
602,nummod,1.0,600,14,0.0,28.0,NUM,600,15
603,punct,1.0,.,4,0.0,28.0,PUNCT,.,16
604,cc,1.0,а,3,0.0,29.0,CONJ,А,1
605,case,1.0,на,3,0.0,29.0,ADP,на,2
606,ROOT,1.0,шахта,0,0.0,29.0,NOUN,шахте,3
607,nsubj,1.0,калинин,3,0.0,29.0,NOUN,Калинина,4
608,punct,1.0,",",4,0.0,29.0,PUNCT,",",5
609,mark,1.0,что,8,0.0,29.0,SCONJ,что,6
610,case,1.0,под,8,0.0,29.0,ADP,под,7
611,advcl,1.0,днр,4,0.0,29.0,NOUN,ДНР,8
612,punct,1.0,",",8,0.0,29.0,PUNCT,",",9
613,nsubj,1.0,зарплата,8,0.0,29.0,NOUN,зарплаты,10
614,compound,1.0,15,13,0.0,29.0,NUM,15,11
615,compound,1.0,18,13,0.0,29.0,NUM,18,12
616,nummod:gov,1.0,тысяча,14,0.0,29.0,NOUN,тысяч,13
617,nmod,1.0,рубль,10,0.0,29.0,NOUN,рублей,14
618,punct,1.0,.,3,0.0,29.0,PUNCT,.,15
619,det,1.0,весь,2,0.0,30.0,DET,Все,1
620,nsubj,1.0,человек,3,0.0,30.0,NOUN,люди,2
621,ROOT,1.0,стать,0,0.0,30.0,VERB,стали,3
622,advmod,1.0,туда,5,0.0,30.0,ADV,туда,4
623,xcomp,1.0,перебираться,3,0.0,30.0,VERB,перебираться,5
624,punct,1.0,!,5,0.0,30.0,PUNCT,!,6
625,amod,1.0,главный,8,0.0,30.0,ADJ,Главное,7
626,dobj,1.0,семь,9,0.0,30.0,NOUN,семью,8
627,xcomp,1.0,накормить,5,0.0,30.0,VERB,накормить,9
628,punct,1.0,.,3,0.0,30.0,PUNCT,.,10
629,cc,1.0,и,14,0.0,31.0,CONJ,И,1
630,mark,1.0,если,6,0.0,31.0,SCONJ,если,2
631,aux,1.0,быть,6,0.0,31.0,AUX,будут,3
632,advmod,1.0,регулярно,6,0.0,31.0,ADV,регулярно,4
633,dobj,1.0,деньга,6,0.0,31.0,NOUN,деньги,5
634,advcl,1.0,платить,14,0.0,31.0,VERB,платить,6
635,cc,1.0,и,6,0.0,31.0,CONJ,и,7
636,advmod,1.0,хорошо,9,0.0,31.0,ADV,хорошо,8
637,conj,1.0,платить,6,0.0,31.0,VERB,платить,9
638,punct,1.0,",",9,0.0,31.0,PUNCT,",",10
639,nsubj,1.0,никто,14,0.0,31.0,PRON,никто,11
640,advmod,1.0,сильно,14,0.0,31.0,ADV,сильно,12
641,neg,1.0,не,14,0.0,31.0,PART,не,13
642,ROOT,1.0,расстроиться,0,0.0,31.0,VERB,расстроится,14
643,cc,1.0,но,14,0.0,31.0,CONJ,Но,15
644,nsubj,1.0,проблема,21,0.0,31.0,NOUN,проблемы,16
645,punct,1.0,",",16,0.0,31.0,PUNCT,",",17
646,parataxis,1.0,конечно,21,0.0,31.0,ADV,конечно,18
647,advmod,1.0,же,18,0.0,31.0,PART,же,19
648,punct,1.0,",",19,0.0,31.0,PUNCT,",",20
649,conj,1.0,есть,14,0.0,31.0,VERB,есть,21
650,punct,1.0,.,14,0.0,31.0,PUNCT,.,22
651,case,1.0,к,2,0.0,32.0,ADP,Ко,1
652,nmod,1.0,я,8,0.0,32.0,PRON,мне,2
653,advmod,1.0,вчера,8,0.0,32.0,ADV,вчера,3
654,nsubj,1.0,парень,8,0.0,32.0,NOUN,парень,4
655,case,1.0,из,7,0.0,32.0,ADP,из,5
656,det,1.0,наш,7,0.0,32.0,DET,нашей,6
657,nmod,1.0,бригада,4,0.0,32.0,NOUN,бригады,7
658,ROOT,1.0,подходить,0,0.0,32.0,VERB,подходил,8
659,punct,1.0,",",8,0.0,32.0,PUNCT,",",9
660,punct,1.0,–,8,0.0,32.0,PUNCT,–,10
661,parataxis,1.0,продолжать,8,0.0,32.0,VERB,продолжает,11
662,nsubj,1.0,андрей,11,0.0,32.0,NOUN,Андрей,12
663,punct,1.0,.,8,0.0,32.0,PUNCT,.,13
664,nmod,1.0,–,6,0.0,33.0,PUNCT,–,1
665,nsubj,1.0,он,6,0.0,33.0,PRON,Он,2
666,case,1.0,в,5,0.0,33.0,ADP,в,3
667,amod,1.0,украинский,5,0.0,33.0,ADJ,украинской,4
668,nmod,1.0,красногоровка,6,0.0,33.0,NOUN,Красногоровке,5
669,ROOT,1.0,жить,0,0.0,33.0,VERB,живет,6
670,cc,1.0,и,6,0.0,33.0,CONJ,и,7
671,advmod,1.0,сюда,10,0.0,33.0,ADV,сюда,8
672,case,1.0,на,10,0.0,33.0,ADP,на,9
673,nmod,1.0,неделя,13,0.0,33.0,NOUN,неделю,10
674,case,1.0,на,12,0.0,33.0,ADP,на,11
675,dobj,1.0,работа,13,0.0,33.0,NOUN,работу,12
676,conj,1.0,приезжать,6,0.0,33.0,VERB,приезжает,13
677,punct,1.0,.,6,0.0,33.0,PUNCT,.,14
678,nsubj,1.0,спрашивать,5,0.0,34.0,VERB,Спрашивал,1
679,amod,1.0,какой,4,0.0,34.0,ADJ,Какую,2
680,dobj,1.0,я,2,0.0,34.0,PRON,мне,3
681,dobj,1.0,печать,1,0.0,34.0,NOUN,печать,4
682,ROOT,1.0,поставить,0,0.0,34.0,VERB,поставят,5
683,case,1.0,в,7,0.0,34.0,ADP,в,6
684,dobj,1.0,трудовой,5,0.0,34.0,ADJ,трудовую,7
685,case,1.0,при,9,0.0,34.0,ADP,при,8
686,nmod,1.0,увольнение,7,0.0,34.0,NOUN,увольнении,9
687,punct,1.0,?,9,0.0,34.0,PUNCT,?,10
688,punct,1.0,.,5,0.0,34.0,PUNCT,.,11
689,nsubj,1.0,он,5,0.0,35.0,PRON,Он,1
690,neg,1.0,не,5,0.0,35.0,PART,не,2
691,case,1.0,против,5,0.0,35.0,ADP,против,3
692,amod,1.0,двуглавый,5,0.0,35.0,ADJ,двуглавого,4
693,ROOT,1.0,орёл,0,0.0,35.0,NOUN,орла,5
694,punct,1.0,",",5,0.0,35.0,PUNCT,",",6
695,advmod,1.0,просто,8,0.0,35.0,PART,просто,7
696,conj,1.0,зачесть,5,0.0,35.0,VERB,зачтет,8
697,advmod,1.0,ли,8,0.0,35.0,PART,ли,9
698,nmod,1.0,он,8,0.0,35.0,PRON,ему,10
699,nsubj,1.0,украина,8,0.0,35.0,NOUN,Украина,11
700,amod,1.0,подземный,13,0.0,35.0,ADJ,подземный,12
701,appos,1.0,стаж,11,0.0,35.0,NOUN,стаж,13
702,case,1.0,с,16,0.0,35.0,ADP,с,14
703,det,1.0,такой,16,0.0,35.0,DET,такой,15
704,nmod,1.0,печать,8,0.0,35.0,NOUN,печатью,16
705,punct,1.0,?,16,0.0,35.0,PUNCT,?,17
706,advmod,1.0,да,22,0.0,35.0,PART,Да,18
707,nsubj,1.0,я,22,0.0,35.0,PRON,я,19
708,advmod,1.0,и,21,0.0,35.0,PART,и,20
709,amod,1.0,сам,22,0.0,35.0,ADJ,сам,21
710,parataxis,1.0,пенсионер,8,0.0,35.0,NOUN,пенсионер,22
711,punct,1.0,",",22,0.0,35.0,PUNCT,",",23
712,conj,1.0,зарегистрировать,5,0.0,35.0,VERB,зарегистрирован,24
713,mark,1.0,как,26,0.0,35.0,SCONJ,как,25
714,iobj,1.0,переселенец,24,0.0,35.0,VERB,переселенец,26
715,case,1.0,у,28,0.0,35.0,ADP,у,27
716,nmod,1.0,сват,26,0.0,35.0,NOUN,сватов,28
717,case,1.0,на,31,0.0,35.0,ADP,на,29
718,amod,1.0,украинский,31,0.0,35.0,ADJ,украинской,30
719,nmod,1.0,территория,26,0.0,35.0,NOUN,территории,31
720,punct,1.0,.,5,0.0,35.0,PUNCT,.,32
721,ROOT,1.0,получать,0,0.0,36.0,VERB,Получал,1
722,dobj,1.0,пенсия,1,0.0,36.0,NOUN,пенсию,2
723,case,1.0,до,5,0.0,36.0,ADP,до,3
724,amod,1.0,сей,5,0.0,36.0,ADJ,сих,4
725,nmod,1.0,пора,1,0.0,36.0,NOUN,пор,5
726,punct,1.0,",",5,0.0,36.0,PUNCT,",",6
727,cc,1.0,а,1,0.0,36.0,CONJ,а,7
728,mark,1.0,когда,11,0.0,36.0,SCONJ,когда,8
729,case,1.0,к,10,0.0,36.0,ADP,к,9
730,dobj,1.0,он,11,0.0,36.0,PRON,ним,10
731,advcl,1.0,приходить,14,0.0,36.0,VERB,приходила,11
732,nsubj,1.0,проверка,11,0.0,36.0,NOUN,проверка,12
733,nsubj,1.0,они,14,0.0,36.0,PRON,они,13
734,conj,1.0,показывать,1,0.0,36.0,VERB,показывали,14
735,dobj,1.0,справка,14,0.0,36.0,NOUN,справку,15
736,punct,1.0,",",15,0.0,36.0,PUNCT,",",16
737,mark,1.0,что,19,0.0,36.0,SCONJ,что,17
738,nsubj,1.0,я,19,0.0,36.0,PRON,я,18
739,advcl,1.0,работать,15,0.0,36.0,VERB,работаю,19
740,case,1.0,на,22,0.0,36.0,ADP,на,20
741,amod,1.0,украинск,22,0.0,36.0,ADJ,украинском,21
742,nmod,1.0,предприятие,19,0.0,36.0,NOUN,предприятии,22
743,punct,1.0,.,1,0.0,36.0,PUNCT,.,23
744,cc,1.0,а,13,0.0,37.0,CONJ,А,1
745,advmod,1.0,теперь,13,0.0,37.0,ADV,теперь,2
746,cc,1.0,как,2,0.0,37.0,SCONJ,как,3
747,case,1.0,с,6,0.0,37.0,ADP,с,4
748,det,1.0,мой,6,0.0,37.0,DET,моей,5
749,advmod,1.0,пенсия,2,0.0,37.0,NOUN,пенсией,6
750,aux,1.0,быть,13,0.0,37.0,AUX,будет,7
751,punct,1.0,?,7,0.0,37.0,PUNCT,?,8
752,nsubj,1.0,вы,13,0.0,37.0,PRON,Вы,9
753,det,1.0,мой,11,0.0,37.0,DET,мою,10
754,dobj,1.0,фамилия,13,0.0,37.0,NOUN,фамилию,11
755,neg,1.0,не,13,0.0,37.0,PART,не,12
756,ROOT,1.0,писать,0,0.0,37.0,VERB,пишите,13
757,punct,1.0,",",13,0.0,37.0,PUNCT,",",14
758,mark,1.0,чтоб,19,0.0,37.0,SCONJ,чтоб,15
759,amod,1.0,пенсионный,17,0.0,37.0,ADJ,Пенсионный,16
760,nsubj,1.0,фонд,19,0.0,37.0,NOUN,фонд,17
761,neg,1.0,не,19,0.0,37.0,PART,не,18
762,advcl,1.0,вычислить,25,0.0,37.0,VERB,вычислил,19
763,punct,1.0,",",19,0.0,37.0,PUNCT,",",20
764,nsubj,1.0,я,25,0.0,37.0,PRON,я,21
765,case,1.0,на,24,0.0,37.0,ADP,на,22
766,det,1.0,тот,24,0.0,37.0,DET,ту,23
767,nmod,1.0,сторона,25,0.0,37.0,NOUN,сторону,24
768,ccomp,1.0,ездить,13,0.0,37.0,VERB,езжу,25
769,dobj,1.0,весь,25,0.0,37.0,NOUN,все,26
770,advmod,1.0,же…,28,0.0,37.0,ADV,же…,27
771,nmod,1.0,хотя,25,0.0,37.0,SCONJ,Хотя,28
772,punct,1.0,",",28,0.0,37.0,PUNCT,",",29
773,punct,1.0,–,28,0.0,37.0,PUNCT,–,30
774,parataxis,1.0,продолжать,34,0.0,37.0,VERB,продолжает,31
775,nsubj,1.0,андрей,31,0.0,37.0,NOUN,Андрей,32
776,punct,1.0,–,32,0.0,37.0,PUNCT,–,33
777,parataxis,1.0,есть,13,0.0,37.0,VERB,Есть,34
778,nsubj,1.0,ребята,34,0.0,37.0,NOUN,ребята,35
779,punct,1.0,",",35,0.0,37.0,PUNCT,",",36
780,nsubj,1.0,который,38,0.0,37.0,ADJ,которые,37
781,acl:relcl,1.0,радоваться,35,0.0,37.0,VERB,радуются,38
782,nsubj,1.0,больничный,40,0.0,37.0,ADJ,Больничные,39
783,conj,1.0,заплатить,38,0.0,37.0,VERB,заплатят,40
784,punct,1.0,!,40,0.0,37.0,PUNCT,!,41
785,punct,1.0,.,13,0.0,37.0,PUNCT,.,42
786,advmod,1.0,тут,5,0.0,38.0,ADV,Тут,1
787,advmod,1.0,же,1,0.0,38.0,PART,же,2
788,cc,1.0,как,1,0.0,38.0,SCONJ,как,3
789,advmod,1.0,сейчас,1,0.0,38.0,ADV,сейчас,4
790,ROOT,1.0,есть,0,0.0,38.0,VERB,есть,5
791,nsubj,1.0,травма,5,0.0,38.0,NOUN,травма,6
792,punct,1.0,",",6,0.0,38.0,PUNCT,",",7
793,conj,1.0,есть,5,0.0,38.0,VERB,есть,8
794,nsubj,1.0,акт,8,0.0,38.0,NOUN,акт,9
795,case,1.0,о,11,0.0,38.0,ADP,о,10
796,nmod,1.0,травма,9,0.0,38.0,NOUN,травме,11
797,punct,1.0,",",11,0.0,38.0,PUNCT,",",12
798,conj,1.0,есть,5,0.0,38.0,VERB,есть,13
799,nsubj,1.0,больничный,13,0.0,38.0,ADJ,больничный,14
800,punct,1.0,",",14,0.0,38.0,PUNCT,",",15
801,cc,1.0,а,5,0.0,38.0,CONJ,а,16
802,nsubj,1.0,выплата,20,0.0,38.0,NOUN,выплат,17
803,case,1.0,по,19,0.0,38.0,ADP,по,18
804,dobj,1.0,больничный,17,0.0,38.0,ADJ,больничным,19
805,conj,1.0,нет,5,0.0,38.0,VERB,нет,20
806,advmod,1.0,уже,22,0.0,38.0,ADV,уже,21
807,advmod,1.0,почти,23,0.0,38.0,ADV,почти,22
808,nummod,1.0,два,24,0.0,38.0,NUM,два,23
809,nsubj,1.0,год,20,0.0,38.0,NOUN,года,24
810,punct,1.0,.,5,0.0,38.0,PUNCT,.,25
811,amod,1.0,украинский,2,0.0,39.0,ADJ,Украинский,1
812,nsubj,1.0,соцстрах,3,0.0,39.0,NOUN,соцстрах,2
813,ROOT,1.0,пояснять,0,0.0,39.0,VERB,поясняет,3
814,punct,1.0,",",3,0.0,39.0,PUNCT,",",4
815,mark,1.0,что,12,0.0,39.0,SCONJ,что,5
816,dobj,1.0,он,7,0.0,39.0,PRON,его,6
817,nsubj,1.0,представитель,12,0.0,39.0,NOUN,представители,7
818,dobj,1.0,травма,12,0.0,39.0,NOUN,травму,8
819,case,1.0,в,10,0.0,39.0,ADP,в,9
820,nmod,1.0,донецк,8,0.0,39.0,NOUN,Донецке,10
821,neg,1.0,не,12,0.0,39.0,PART,не,11
822,advcl,1.0,фиксировать,3,0.0,39.0,VERB,фиксировали,12
823,punct,1.0,",",12,0.0,39.0,PUNCT,",",13
824,cc,1.0,и,12,0.0,39.0,CONJ,и,14
825,nsubj,1.0,это,16,0.0,39.0,NOUN,это,15
826,conj,1.0,понятно,12,0.0,39.0,ADJ,понятно,16
827,punct,1.0,.,3,0.0,39.0,PUNCT,.,17
828,cc,1.0,а,4,0.0,40.0,CONJ,А,1
829,amod,1.0,местный,3,0.0,40.0,ADJ,местные,2
830,nsubj,1.0,орган,4,0.0,40.0,NOUN,органы,3
831,ROOT,1.0,говорят,0,0.0,40.0,VERB,говорят,4
832,punct,1.0,",",4,0.0,40.0,PUNCT,",",5
833,mark,1.0,что,17,0.0,40.0,SCONJ,что,6
834,det,1.0,никакой,8,0.0,40.0,DET,никаких,7
835,dobj,1.0,выплата,17,0.0,40.0,NOUN,выплат,8
836,case,1.0,в,11,0.0,40.0,ADP,в,9
837,amod,1.0,социальный,11,0.0,40.0,ADJ,социальные,10
838,dobj,1.0,фонд,8,0.0,40.0,NOUN,фонды,11
839,nmod,1.0,республика,11,0.0,40.0,NOUN,республик,12
840,nsubj,1.0,шахта,17,0.0,40.0,NOUN,шахта,13
